ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Dataset,Gloss_in_Source,Borrowing
Belhare-Guthitar-173_these-2,,Belhare-Guthitar,173_these,nakhachi,nakhachi,n a + kʰ a + tʃʰ i,,Belhare,,,^n a kh a ch i $,Belhare-Guthitar,,,
Belhare-Rudrabari-173_these-1,,Belhare-Rudrabari,173_these,nakha,nakha,n a + kʰ a,,Belhare,,,^n a kh a $,Belhare-Rudrabari,,,
Chamling-Hadunge-173_these-1,,Chamling-Hadunge,173_these,okotsi,okotsi,o + k o + ts i,,Chamling,,,^o k o ts i $,Chamling-Hadunge,,,
Chamling-Halesi-173_these-1,,Chamling-Halesi,173_these,okotsi,okotsi,o + k o + ts i,,Chamling,,,^o k o ts i $,Chamling-Halesi,,,
Chamling-Ratanchha-173_these-1,,Chamling-Ratanchha,173_these,okotsi,okotsi,o + k o + ts i,,Chamling,,,^o k o ts i $,Chamling-Ratanchha,,,
Chamling-Balamta-173_these-1,,Chamling-Balamta,173_these,okotsi,okotsi,o + k o + ts i,,Chamling,,,^o k o ts i $,Chamling-Balamta,,,
Chamling-Aaptar-173_these-1,,Chamling-Aaptar,173_these,okotsi,okotsi,o + k o + ts i,,Chamling,,,^o k o ts i $,Chamling-Aaptar,,,
Chintang-ChaudhariTole-173_these-1,,Chintang-ChaudhariTole,173_these,bace,bace,b a + tʃ e,,Chintang,,,^b a c e $,Chintang-ChaudhariTole,,,
Chintang-Mulgaun-173_these-1,,Chintang-Mulgaun,173_these,bace,bace,b a + tʃ e,,Chintang,,,^b a c e $,Chintang-Mulgaun,,,
Chintang-Nangchhuwa-173_these-1,,Chintang-Nangchhuwa,173_these,bace,bace,b a + tʃ e,,Chintang,,,^b a c e $,Chintang-Nangchhuwa,,,
Chintang-Mangthana-173_these-1,,Chintang-Mangthana,173_these,bace,bace,b a + tʃ e,,Chintang,,,^b a c e $,Chintang-Mangthana,,,
Chintang-Chambak-173_these-1,,Chintang-Chambak,173_these,bace,bace,b a + tʃ e,,Chintang,,,^b a c e $,Chintang-Chambak,,,
Chulung-Barbhanjyang-173_these-1,,Chulung-Barbhanjyang,173_these,naŋkha,naŋkha,n a ŋ + kʰ a,,Chulung,,,^n a ŋkh a $,Chulung-Barbhanjyang,,,
Chulung-Gairi-173_these-1,,Chulung-Gairi,173_these,naŋkha,naŋkha,n a ŋ + kʰ a,,Chulung,,,^n a ŋkh a $,Chulung-Gairi,,,
Chulung-Pakha-173_these-1,,Chulung-Pakha,173_these,naŋkha,naŋkha,n a ŋ + kʰ a,,Chulung,,,^n a ŋkh a $,Chulung-Pakha,,,
Chulung-Pokla-173_these-1,,Chulung-Pokla,173_these,naŋkha,naŋkha,n a ŋ + kʰ a,,Chulung,,,^n a ŋkh a $,Chulung-Pokla,,,
Chulung-Sukeahal-173_these-1,,Chulung-Sukeahal,173_these,naŋkha,naŋkha,n a ŋ + kʰ a,,Chulung,,,^n a ŋkh a $,Chulung-Sukeahal,,,
Dhimal-West-173_these-1,,Dhimal-West,173_these,ebalai,ebalai,e + b a + l ai,,Dhimal,,,^e b a l ai$,Dhimal-West,,,
Dhimal-East-173_these-1,,Dhimal-East,173_these,ebalai,ebalai,e + b a + l ai,,Dhimal,,,^e b a l ai$,Dhimal-East,,,
Dulung-Bartole-173_these-1,,Dulung-Bartole,173_these,iktse,iktse,i k + ts e,,Dulung,,,^i kts e $,Dulung-Bartole,,,
Dulung-Dandatole-173_these-1,,Dulung-Dandatole,173_these,ikhuitse,ikhuitse,i + kʰ ui + ts e,,Dulung,,,^i kh ui ts e $,Dulung-Dandatole,,,
Dulung-Tharpu-173_these-1,,Dulung-Tharpu,173_these,iktse,iktse,i k + ts e,,Dulung,,,^i kts e $,Dulung-Tharpu,,,
Dulung-Chaukibari-173_these-1,,Dulung-Chaukibari,173_these,iktse,iktse,i k + ts e,,Dulung,,,^i kts e $,Dulung-Chaukibari,,,
Dulung-Bastim-173_these-1,,Dulung-Bastim,173_these,ikhotse,ikhotse,i + kʰ o + ts e,,Dulung,,,^i kh o ts e $,Dulung-Bastim,,,
Ghale-Gurung-Mandre-173_these-1,,Ghale-Gurung-Mandre,173_these,ʌmbʌju,ʌmbʌju,ʌ m + b ʌ j u,,Ghale-Gurung,,,^ʌ mb ʌ j u $,Ghale-Gurung-Mandre,,,
Ghale-Gurung-Barpak1-173_these-1,,Ghale-Gurung-Barpak1,173_these,ʌmmʌju/ʌmpʌju,ʌmmʌju,ʌ m + m ʌ j u,,Ghale-Gurung,,,^ʌ mm ʌ j u $,Ghale-Gurung-Barpak1,,,
Ghale-Gurung-Barpak1-173_these-2,,Ghale-Gurung-Barpak1,173_these,ʌmmʌju/ʌmpʌju,ʌmpʌju,ʌ m + p ʌ j u,,Ghale-Gurung,,,^ʌ mp ʌ j u $,Ghale-Gurung-Barpak1,,,
Ghale-Gurung-Barpak2-173_these-1,,Ghale-Gurung-Barpak2,173_these,ʌmpʌju,ʌmpʌju,ʌ m + p ʌ j u,,Ghale-Gurung,,,^ʌ mp ʌ j u $,Ghale-Gurung-Barpak2,,,
Ghale-Gurung-Laprak-173_these-1,,Ghale-Gurung-Laprak,173_these,hinju,hinju,h i n + j u,,Ghale-Gurung,,,^h i nj u $,Ghale-Gurung-Laprak,,,
Ghale-Gurung-Gumda-173_these-1,,Ghale-Gurung-Gumda,173_these,hanju/thiŋke,hanju,h a n + j u,,Ghale-Gurung,,,^h a nj u $,Ghale-Gurung-Gumda,,,
Ghale-Gurung-Gumda-173_these-2,,Ghale-Gurung-Gumda,173_these,hanju/thiŋke,thiŋke,tʰ i ŋ + k e,,Ghale-Gurung,,,^th i ŋk e $,Ghale-Gurung-Gumda,,,
Gurung-Sirubari-173_these-1,,Gurung-Sirubari,173_these,tsumʌi,tsumʌi,ts u + m ʌi,,Gurung,,,^ts u m ʌi$,Gurung-Sirubari,,,
Gurung-Pokhara-173_these-1,,Gurung-Pokhara,173_these,tsumai,tsumai,ts u + m ai,,Gurung,,,^ts u m ai$,Gurung-Pokhara,,,
Gurung-Sikles-173_these-1,,Gurung-Sikles,173_these,tsjume,tsjume,ts j u + m e,,Gurung,,,^tsj u m e $,Gurung-Sikles,,,
Gurung-Khasur-173_these-1,,Gurung-Khasur,173_these,tsʌmʌi,tsʌmʌi,ts ʌ + m ʌi,,Gurung,,,^ts ʌ m ʌi$,Gurung-Khasur,,,
Gurung-Bhujung-173_these-1,,Gurung-Bhujung,173_these,tsumʌje,tsumʌje,ts u + m ʌ + j e,,Gurung,,,^ts u m ʌ j e $,Gurung-Bhujung,,,
Jirel-Sikri-173_these-1,,Jirel-Sikri,173_these,diba / diwa,diba,d i + b a,,Jirel,,,^d i b a $,Jirel-Sikri,,,
Jirel-Sikri-173_these-2,,Jirel-Sikri,173_these,diba / diwa,diwa,d i + w a,,Jirel,,,^d i w a $,Jirel-Sikri,,,
Jirel-Kharoban-173_these-1,,Jirel-Kharoban,173_these,diba,diba,d i + b a,,Jirel,,,^d i b a $,Jirel-Kharoban,,,
Jirel-Chhetrapa-173_these-1,,Jirel-Chhetrapa,173_these,diwala /diba,diwala,d i + w a + l a,,Jirel,,,^d i w a l a $,Jirel-Chhetrapa,,,
Jirel-Chhetrapa-173_these-2,,Jirel-Chhetrapa,173_these,diwala /diba,diba,d i + b a,,Jirel,,,^d i b a $,Jirel-Chhetrapa,,,
Jirel-Yarsa-173_these-1,,Jirel-Yarsa,173_these,theba,theba,tʰ e + b a,,Jirel,,,^th e b a $,Jirel-Yarsa,,,
Athpahariya-Santang-174_those-1,,Athpahariya-Santang,174_those,untsi,untsi,u n + ts i,,Athpahariya,,,^u nts i $,Athpahariya-Santang,,,
Athpahariya-Tekunala-174_those-1,,Athpahariya-Tekunala,174_those,untsi,untsi,u n + ts i,,Athpahariya,,,^u nts i $,Athpahariya-Tekunala,,,
Belhare-Guthitar-174_those-1,,Belhare-Guthitar,174_those,untshik,untshik,u n + t + s + h i k,,Athpahariya,,,^u nt s h i k$,Belhare-Guthitar,,,
Athpahariya-Khalde-174_those-1,,Athpahariya-Khalde,174_those,unrok,unrok,u n + r o + k,,Athpahariya,,,^u nr o k $,Athpahariya-Khalde,,,
Athpahariya-Hatiya-174_those-1,,Athpahariya-Hatiya,174_those,ruk,ruk,r u + k,,Athpahariya,,,^r u k $,Athpahariya-Hatiya,,,
Bantawa-Khoku-174_those-1,,Bantawa-Khoku,174_those,mokkoci,mokkoci,m o k + k o + ts i,,Bantawa,,,^m o kk o c i $,Bantawa-Khoku,,,
Bantawa-Lungin-174_those-1,,Bantawa-Lungin,174_those,moci,moci,m o + ts i,,Bantawa,,,^m o c i $,Bantawa-Lungin,,,
Bantawa-Thidingkha-174_those-1,,Bantawa-Thidingkha,174_those,mokkoci,mokkoci,m o k + k o + ts i,,Bantawa,,,^m o kk o c i $,Bantawa-Thidingkha,,,
Bantawa-Timma-174_those-1,,Bantawa-Timma,174_those,mokoci,mokoci,m o + k o + ts i,,Bantawa,,,^m o k o c i $,Bantawa-Timma,,,
Bantawa-Okhre-174_those-1,,Bantawa-Okhre,174_those,mokoci,mokoci,m o + k o + ts i,,Bantawa,,,^m o k o c i $,Bantawa-Okhre,,,
Belhare-Belhare-174_those-1,,Belhare-Belhare,174_those,unchik,unchik,u n + tʃʰ i k,,Belhare,,,^u nch i k$,Belhare-Belhare,,,
Belhare-Piple-174_those-1,,Belhare-Piple,174_those,ukha,ukha,u + kʰ a,,Belhare,,,^u kh a $,Belhare-Piple,,,
Belhare-Guthitar-174_those-2,,Belhare-Guthitar,174_those,unchik,unchik,u n + tʃʰ i k,,Belhare,,,^u nch i k$,Belhare-Guthitar,,,
Belhare-Rudrabari-174_those-1,,Belhare-Rudrabari,174_those,unchik,unchik,u n + tʃʰ i k,,Belhare,,,^u nch i k$,Belhare-Rudrabari,,,
Chamling-Hadunge-174_those-1,,Chamling-Hadunge,174_those,khutsi,khutsi,kʰ u + ts i,,Chamling,,,^kh u ts i $,Chamling-Hadunge,,,
Chamling-Halesi-174_those-1,,Chamling-Halesi,174_those,khutsi,khutsi,kʰ u + ts i,,Chamling,,,^kh u ts i $,Chamling-Halesi,,,
Chamling-Ratanchha-174_those-1,,Chamling-Ratanchha,174_those,khutsi,khutsi,kʰ u + ts i,,Chamling,,,^kh u ts i $,Chamling-Ratanchha,,,
Chamling-Balamta-174_those-1,,Chamling-Balamta,174_those,khutsi,khutsi,kʰ u + ts i,,Chamling,,,^kh u ts i $,Chamling-Balamta,,,
Chamling-Aaptar-174_those-1,,Chamling-Aaptar,174_those,khutsi,khutsi,kʰ u + ts i,,Chamling,,,^kh u ts i $,Chamling-Aaptar,,,
Chintang-ChaudhariTole-174_those-1,,Chintang-ChaudhariTole,174_those,hunce,hunce,h u n + tʃ e,,Chintang,,,^h u nc e $,Chintang-ChaudhariTole,,,
Chintang-Mulgaun-174_those-1,,Chintang-Mulgaun,174_those,hunce,hunce,h u n + tʃ e,,Chintang,,,^h u nc e $,Chintang-Mulgaun,,,
Chintang-Nangchhuwa-174_those-1,,Chintang-Nangchhuwa,174_those,hunce,hunce,h u n + tʃ e,,Chintang,,,^h u nc e $,Chintang-Nangchhuwa,,,
Chintang-Mangthana-174_those-1,,Chintang-Mangthana,174_those,hunce,hunce,h u n + tʃ e,,Chintang,,,^h u nc e $,Chintang-Mangthana,,,
Chintang-Chambak-174_those-1,,Chintang-Chambak,174_those,hunce,hunce,h u n + tʃ e,,Chintang,,,^h u nc e $,Chintang-Chambak,,,
Dhimal-West-174_those-1,,Dhimal-West,174_those,obalai,obalai,o + b a + l ai,,Dhimal,,,^o b a l ai$,Dhimal-West,,,
Dhimal-East-174_those-1,,Dhimal-East,174_those,obalai,obalai,o + b a + l ai,,Dhimal,,,^o b a l ai$,Dhimal-East,,,
Dulung-Bartole-174_those-1,,Dulung-Bartole,174_those,ɦagtse,ɦagtse,ɦ a g + ts e,,Dulung,,,^ɦ a gts e $,Dulung-Bartole,,,
Dulung-Dandatole-174_those-1,,Dulung-Dandatole,174_those,hukhutse,hukhutse,h u + kʰ u + ts e,,Dulung,,,^h u kh u ts e $,Dulung-Dandatole,,,
Dulung-Tharpu-174_those-1,,Dulung-Tharpu,174_those,ugotse,ugotse,u + g o + ts e,,Dulung,,,^u g o ts e $,Dulung-Tharpu,,,
Dulung-Chaukibari-174_those-1,,Dulung-Chaukibari,174_those,moktse,moktse,m o k + ts e,,Dulung,,,^m o kts e $,Dulung-Chaukibari,,,
Dulung-Bastim-174_those-1,,Dulung-Bastim,174_those,mukhutse,mukhutse,m u + kʰ u + ts e,,Dulung,,,^m u kh u ts e $,Dulung-Bastim,,,
Ghale-Gurung-Mandre-174_those-1,,Ghale-Gurung-Mandre,174_those,hʌmbʌju,hʌmbʌju,h ʌ m + b ʌ j u,,Ghale-Gurung,,,^h ʌ mb ʌ j u $,Ghale-Gurung-Mandre,,,
Ghale-Gurung-Barpak1-174_those-1,,Ghale-Gurung-Barpak1,174_those,hʌmbʌju,hʌmbʌju,h ʌ m + b ʌ j u,,Ghale-Gurung,,,^h ʌ mb ʌ j u $,Ghale-Gurung-Barpak1,,,
Ghale-Gurung-Barpak2-174_those-1,,Ghale-Gurung-Barpak2,174_those,tembʌju,tembʌju,t e m + b ʌ j u,,Ghale-Gurung,,,^t e mb ʌ j u $,Ghale-Gurung-Barpak2,,,
Ghale-Gurung-Laprak-174_those-1,,Ghale-Gurung-Laprak,174_those,tinhju,tinhju,t i n ʰj u,,Ghale-Gurung,,,^t i nhj u $,Ghale-Gurung-Laprak,,,
Ghale-Gurung-Gumda-174_those-1,,Ghale-Gurung-Gumda,174_those,titine/thiŋke,titine,t i + t i + n e,,Ghale-Gurung,,,^t i t i n e $,Ghale-Gurung-Gumda,,,
Ghale-Gurung-Gumda-174_those-2,,Ghale-Gurung-Gumda,174_those,titine/thiŋke,thiŋke,tʰ i ŋ + k e,,Ghale-Gurung,,,^th i ŋk e $,Ghale-Gurung-Gumda,,,
Gurung-Sirubari-174_those-1,,Gurung-Sirubari,174_those,tsʌamai,tsʌamai,ts ʌ a + m ai,,Gurung,,,^ts ʌ a m ai$,Gurung-Sirubari,,,
Gurung-Pokhara-174_those-1,,Gurung-Pokhara,174_those,tsʌmai,tsʌmai,ts ʌ + m ai,,Gurung,,,^ts ʌ m ai$,Gurung-Pokhara,,,
Gurung-Sikles-174_those-1,,Gurung-Sikles,174_those,kjame,kjame,k j a + m e,,Gurung,,,^kj a m e $,Gurung-Sikles,,,
Gurung-Khasur-174_those-1,,Gurung-Khasur,174_those,tsubakhla,tsubakhla,ts u + b a + kʰ l a,,Gurung,,,^ts u b a khl a $,Gurung-Khasur,,,
Gurung-Bhujung-174_those-1,,Gurung-Bhujung,174_those,kidzamʌje,kidzamʌje,k i + dz a + m ʌ + j e,,Gurung,,,^k i dz a m ʌ j e $,Gurung-Bhujung,,,
Jirel-Sikri-174_those-1,,Jirel-Sikri,174_those,theba /thewa,theba,tʰ e + b a,,Jirel,,,^th e b a $,Jirel-Sikri,,,
Jirel-Sikri-174_those-2,,Jirel-Sikri,174_those,theba /thewa,thewa,tʰ e + w a,,Jirel,,,^th e w a $,Jirel-Sikri,,,
Jirel-Kharoban-174_those-1,,Jirel-Kharoban,174_those,theba,theba,tʰ e + b a,,Jirel,,,^th e b a $,Jirel-Kharoban,,,
Jirel-Chhetrapa-174_those-1,,Jirel-Chhetrapa,174_those,theba,theba,tʰ e + b a,,Jirel,,,^th e b a $,Jirel-Chhetrapa,,,
Jirel-Yarsa-174_those-1,,Jirel-Yarsa,174_those,theba,theba,tʰ e + b a,,Jirel,,,^th e b a $,Jirel-Yarsa,,,
Athpahariya-Santang-175_same-1,,Athpahariya-Santang,175_same,hitnarok,hitnarok,h i t + n a + r o + k,,Athpahariya,,,^h i tn a r o k $,Athpahariya-Santang,,,
Athpahariya-Tekunala-175_same-1,,Athpahariya-Tekunala,175_same,namba,namba,n a m + b a,,Athpahariya,,,^n a mb a $,Athpahariya-Tekunala,,,
Belhare-Guthitar-175_same-1,,Belhare-Guthitar,175_same,inaro,inaro,i + n a + r o,,Athpahariya,,,^i n a r o $,Belhare-Guthitar,,,
Athpahariya-Khalde-175_same-1,,Athpahariya-Khalde,175_same,yabak,yabak,j a + b a + k,,Athpahariya,,,^ya b a k $,Athpahariya-Khalde,,,
Athpahariya-Hatiya-175_same-1,,Athpahariya-Hatiya,175_same,makha,makha,m a + kʰ a,,Athpahariya,,,^m a kh a $,Athpahariya-Hatiya,,,
Bantawa-Khoku-175_same-1,,Bantawa-Khoku,175_same,məhʔni,məhʔni,m ə h + ʔ n i,,Bantawa,,,^m ə hʔn i $,Bantawa-Khoku,,,
Bantawa-Lungin-175_same-1,,Bantawa-Lungin,175_same,əgniwa,əgniwa,ə g + n i + w a,,Bantawa,,,^ə gn i w a $,Bantawa-Lungin,,,
Bantawa-Thidingkha-175_same-1,,Bantawa-Thidingkha,175_same,əkṭeci,əkṭeci,ə k + ʈ e + ts i,,Bantawa,,,^ə kṭ e c i $,Bantawa-Thidingkha,,,
Bantawa-Timma-175_same-1,,Bantawa-Timma,175_same,əkṭeci,əkṭeci,ə k + ʈ e + ts i,,Bantawa,,,^ə kṭ e c i $,Bantawa-Timma,,,
Bantawa-Okhre-175_same-1,,Bantawa-Okhre,175_same,əgniwa,əgniwa,ə g + n i + w a,,Bantawa,,,^ə gn i w a $,Bantawa-Okhre,,,
Belhare-Belhare-175_same-1,,Belhare-Belhare,175_same,ikheʔwaɖo,ikheʔwaɖo,i + kʰ e ʔ + w a + ɖ o,,Belhare,,,^i kh e ʔw a ɖ o $,Belhare-Belhare,,,
Belhare-Piple-175_same-1,,Belhare-Piple,175_same,inacha,inacha,i + n a + tʃʰ a,,Belhare,,,^i n a ch a $,Belhare-Piple,,,
Belhare-Guthitar-175_same-2,,Belhare-Guthitar,175_same,inaro,inaro,i + n a + r o,,Belhare,,,^i n a r o $,Belhare-Guthitar,,,
Belhare-Rudrabari-175_same-1,,Belhare-Rudrabari,175_same,unchikuncha,unchikuncha,u n + tʃʰ i + k u n + tʃʰ a,,Belhare,,,^u nch i k u nch a $,Belhare-Rudrabari,,,
Chamling-Hadunge-175_same-1,,Chamling-Hadunge,175_same,tsiko,tsiko,ts i + k o,,Chamling,,,^ts i k o $,Chamling-Hadunge,,,
Chamling-Halesi-175_same-1,,Chamling-Halesi,175_same,tsiko,tsiko,ts i + k o,,Chamling,,,^ts i k o $,Chamling-Halesi,,,
Chamling-Ratanchha-175_same-1,,Chamling-Ratanchha,175_same,tsiko,tsiko,ts i + k o,,Chamling,,,^ts i k o $,Chamling-Ratanchha,,,
Chamling-Balamta-175_same-1,,Chamling-Balamta,175_same,tsiko,tsiko,ts i + k o,,Chamling,,,^ts i k o $,Chamling-Balamta,,,
Chamling-Aaptar-175_same-1,,Chamling-Aaptar,175_same,tsiko,tsiko,ts i + k o,,Chamling,,,^ts i k o $,Chamling-Aaptar,,,
Chintang-ChaudhariTole-175_same-1,,Chintang-ChaudhariTole,175_same,hunṭak,hunṭak,h u n + ʈ a + k,,Chintang,,,^h u nṭ a k $,Chintang-ChaudhariTole,,,
Chintang-Mulgaun-175_same-1,,Chintang-Mulgaun,175_same,hunṭak,hunṭak,h u n + ʈ a + k,,Chintang,,,^h u nṭ a k $,Chintang-Mulgaun,,,
Chintang-Nangchhuwa-175_same-1,,Chintang-Nangchhuwa,175_same,hunṭak,hunṭak,h u n + ʈ a + k,,Chintang,,,^h u nṭ a k $,Chintang-Nangchhuwa,,,
Chintang-Mangthana-175_same-1,,Chintang-Mangthana,175_same,hunṭak,hunṭak,h u n + ʈ a + k,,Chintang,,,^h u nṭ a k $,Chintang-Mangthana,,,
Chintang-Chambak-175_same-1,,Chintang-Chambak,175_same,hunṭak,hunṭak,h u n + ʈ a + k,,Chintang,,,^h u nṭ a k $,Chintang-Chambak,,,
Dhimal-West-175_same-1,,Dhimal-West,175_same,waŋ/odoŋ,waŋ,w a ŋ,,Dhimal,,,^w a ŋ$,Dhimal-West,,,
Dhimal-West-175_same-2,,Dhimal-West,175_same,waŋ/odoŋ,odoŋ,o + d o ŋ,,Dhimal,,,^o d o ŋ$,Dhimal-West,,,
Dhimal-East-175_same-1,,Dhimal-East,175_same,waŋ/odoŋ,waŋ,w a ŋ,,Dhimal,,,^w a ŋ$,Dhimal-East,,,
Dhimal-East-175_same-2,,Dhimal-East,175_same,waŋ/odoŋ,odoŋ,o + d o ŋ,,Dhimal,,,^o d o ŋ$,Dhimal-East,,,
Dulung-Bartole-175_same-1,,Dulung-Bartole,175_same,ɦuguŋego,ɦuguŋego,ɦ u + g u + ŋ e + g o,,Dulung,,,^ɦ u g u ŋ e g o $,Dulung-Bartole,,,
Dulung-Dandatole-175_same-1,,Dulung-Dandatole,175_same,mugoŋa,mugoŋa,m u + g o + ŋ a,,Dulung,,,^m u g o ŋ a $,Dulung-Dandatole,,,
Dulung-Tharpu-175_same-1,,Dulung-Tharpu,175_same,mobiŋa,mobiŋa,m o + b i + ŋ a,,Dulung,,,^m o b i ŋ a $,Dulung-Tharpu,,,
Dulung-Chaukibari-175_same-1,,Dulung-Chaukibari,175_same,aksaṭ,aksaṭ,a k + s a + ʈ,,Dulung,,,^a ks a ṭ $,Dulung-Chaukibari,,,
Dulung-Bastim-175_same-1,,Dulung-Bastim,175_same,mãŋega,mãŋega,m ã + ŋ e + g a,,Dulung,,,^m ã ŋ e g a $,Dulung-Bastim,,,
Ghale-Gurung-Mandre-175_same-1,,Ghale-Gurung-Mandre,175_same,hʌmbʌne,hʌmbʌne,h ʌ m + b ʌ + n e,,Ghale-Gurung,,,^h ʌ mb ʌ n e $,Ghale-Gurung-Mandre,,,
Ghale-Gurung-Barpak1-175_same-1,,Ghale-Gurung-Barpak1,175_same,tjaprʌ,tjaprʌ,t j a + p r ʌ,,Ghale-Gurung,,,^tj a pr ʌ $,Ghale-Gurung-Barpak1,,,
Ghale-Gurung-Barpak2-175_same-1,,Ghale-Gurung-Barpak2,175_same,hʌmbʌ,hʌmbʌ,h ʌ m + b ʌ,,Ghale-Gurung,,,^h ʌ mb ʌ $,Ghale-Gurung-Barpak2,,,
Ghale-Gurung-Laprak-175_same-1,,Ghale-Gurung-Laprak,175_same,kjane/inne,kjane,k j a + n e,,Ghale-Gurung,,,^kj a n e $,Ghale-Gurung-Laprak,,,
Ghale-Gurung-Laprak-175_same-2,,Ghale-Gurung-Laprak,175_same,kjane/inne,inne,i n + n e,,Ghale-Gurung,,,^i nn e $,Ghale-Gurung-Laprak,,,
Ghale-Gurung-Gumda-175_same-1,,Ghale-Gurung-Gumda,175_same,kjabune,kjabune,k j a + b u + n e,,Ghale-Gurung,,,^kj a b u n e $,Ghale-Gurung-Gumda,,,
Gurung-Sirubari-175_same-1,,Gurung-Sirubari,175_same,tsabana,tsabana,ts a + b a + n a,,Gurung,,,^ts a b a n a $,Gurung-Sirubari,,,
Gurung-Pokhara-175_same-1,,Gurung-Pokhara,175_same,tsʌnʌ,tsʌnʌ,ts ʌ + n ʌ,,Gurung,,,^ts ʌ n ʌ $,Gurung-Pokhara,,,
Gurung-Sikles-175_same-1,,Gurung-Sikles,175_same,tsʌnʌ,tsʌnʌ,ts ʌ + n ʌ,,Gurung,,,^ts ʌ n ʌ $,Gurung-Sikles,,,
Gurung-Khasur-175_same-1,,Gurung-Khasur,175_same,tshʌili,tshʌili,tsʰ ʌi + l i,,Gurung,,,^tsh ʌi l i $,Gurung-Khasur,,,
Gurung-Bhujung-175_same-1,,Gurung-Bhujung,175_same,tsaija,tsaija,ts ai + j a,,Gurung,,,^ts ai j a $,Gurung-Bhujung,,,
Jirel-Sikri-175_same-1,,Jirel-Sikri,175_same,dhokraŋ,dhokraŋ,dʱ o k + r a + ŋ,,Jirel,,,^dh o kr a ŋ $,Jirel-Sikri,,,
Jirel-Kharoban-175_same-1,,Jirel-Kharoban,175_same,therəŋ,therəŋ,tʰ e + r ə + ŋ,,Jirel,,,^th e r ə ŋ $,Jirel-Kharoban,,,
Jirel-Chhetrapa-175_same-1,,Jirel-Chhetrapa,175_same,theraŋiŋ /therəŋ,theraŋiŋ,tʰ e + r a + ŋ i + ŋ,,Jirel,,,^th e r a ŋ i ŋ $,Jirel-Chhetrapa,,,
Jirel-Chhetrapa-175_same-2,,Jirel-Chhetrapa,175_same,theraŋiŋ /therəŋ,therəŋ,tʰ e + r ə + ŋ,,Jirel,,,^th e r ə ŋ $,Jirel-Chhetrapa,,,
Jirel-Yarsa-175_same-1,,Jirel-Yarsa,175_same,the,the,tʰ e,,Jirel,,,^th e $,Jirel-Yarsa,,,
Athpahariya-Santang-176_different-1,,Athpahariya-Santang,176_different,appe,appe,a p + p e,,Athpahariya,,,^a pp e $,Athpahariya-Santang,,,
Athpahariya-Tekunala-176_different-1,,Athpahariya-Tekunala,176_different,appe,appe,a p + p e,,Athpahariya,,,^a pp e $,Athpahariya-Tekunala,,,
Belhare-Guthitar-176_different-1,,Belhare-Guthitar,176_different,makhak,makhak,m a + kʰ a k,,Athpahariya,,,^m a kh a k$,Belhare-Guthitar,,,
Athpahariya-Khalde-176_different-1,,Athpahariya-Khalde,176_different,appe,appe,a p + p e,,Athpahariya,,,^a pp e $,Athpahariya-Khalde,,,
Athpahariya-Hatiya-176_different-1,,Athpahariya-Hatiya,176_different,appe,appe,a p + p e,,Athpahariya,,,^a pp e $,Athpahariya-Hatiya,,,
Bantawa-Khoku-176_different-1,,Bantawa-Khoku,176_different,pharak,pharak,pʰ a + r a k,,Bantawa,,,^ph a r a k$,Bantawa-Khoku,,,
Bantawa-Lungin-176_different-1,,Bantawa-Lungin,176_different,oṭoŋninno,oṭoŋninno,o + ʈ o ŋ + n i n + n o,,Bantawa,,,^o ṭ o ŋn i nn o $,Bantawa-Lungin,,,
Bantawa-Thidingkha-176_different-1,,Bantawa-Thidingkha,176_different,oṭoŋninno,oṭoŋninno,o + ʈ o ŋ + n i n + n o,,Bantawa,,,^o ṭ o ŋn i nn o $,Bantawa-Thidingkha,,,
Bantawa-Timma-176_different-1,,Bantawa-Timma,176_different,phərək,phərək,pʰ ə + r ə k,,Bantawa,,,^ph ə r ə k$,Bantawa-Timma,,,
Bantawa-Okhre-176_different-1,,Bantawa-Okhre,176_different,oṭoŋninno,oṭoŋninno,o + ʈ o ŋ + n i n + n o,,Bantawa,,,^o ṭ o ŋn i nn o $,Bantawa-Okhre,,,
Belhare-Belhare-176_different-1,,Belhare-Belhare,176_different,phərək,phərək,pʰ ə + r ə k,,Belhare,,,^ph ə r ə k$,Belhare-Belhare,,,
Belhare-Piple-176_different-1,,Belhare-Piple,176_different,phərək,phərək,pʰ ə + r ə k,,Belhare,,,^ph ə r ə k$,Belhare-Piple,,,
Belhare-Guthitar-176_different-2,,Belhare-Guthitar,176_different,makhak,makhak,m a + kʰ a k,,Belhare,,,^m a kh a k$,Belhare-Guthitar,,,
Belhare-Rudrabari-176_different-1,,Belhare-Rudrabari,176_different,ʈaʈaro,ʈaʈaro,ʈ a ʈ a + r o,,Belhare,,,^ʈ a ʈ a r o $,Belhare-Rudrabari,,,
Chamling-Hadunge-176_different-1,,Chamling-Hadunge,176_different,khalkhal,khalkhal,kʰ a l + kʰ a + l,,Chamling,,,^kh a lkh a l $,Chamling-Hadunge,,,
Chamling-Halesi-176_different-1,,Chamling-Halesi,176_different,khalkhal,khalkhal,kʰ a l + kʰ a + l,,Chamling,,,^kh a lkh a l $,Chamling-Halesi,,,
Chamling-Ratanchha-176_different-1,,Chamling-Ratanchha,176_different,khalkhal,khalkhal,kʰ a l + kʰ a + l,,Chamling,,,^kh a lkh a l $,Chamling-Ratanchha,,,
