ID	DOCULECT	DATASET	CONCEPT	CONCEPT_IN_SOURCE	CONCEPT_ID	VALUE	FORM	TOKENS	PAGES
4944	Chaudhari Tole	Chintang	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	132
4945	Mulgaun	Chintang	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	132
4946	Nangchhuwa	Chintang	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	132
4947	Mangthana	Chintang	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	132
4948	Chambak	Chintang	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	132
5864	Barbhanjyang	Chulung	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	121
5865	Gairi	Chulung	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	121
5866	Pakha	Chulung	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	121
5867	Pokla	Chulung	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	121
5868	Suke-ahal	Chulung	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	121
6402	Dhimal West	Dhimal	189.	to sit	to sit	jomli	jomli	j o m l i	97
6403	Dhimal East	Dhimal	189.	to sit	to sit	jomli	jomli	j o m l i	97
7389	Bartole	Dulung	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	93
7390	Dandatole	Dulung	189.	to sit	to sit	piɂma	piɂma	p i ɂ m a	93
7391	Tharpu	Dulung	189.	to sit	to sit	juŋma	juŋma	j u ŋ m a	93
7392	Chaukibari	Dulung	189.	to sit	to sit	pima	pima	p i m a	93
7393	Bastim	Dulung	189.	to sit	to sit	juŋmʌ	juŋmʌ	j u ŋ m ʌ	93
8566	Mandre	Ghale-Gurung	189.	to sit	to sit	t̺oŋ	t̺oŋ	t̺ o ŋ	68
8567	Barpak1	Ghale-Gurung	189.	to sit	to sit	t̺oŋʌ	t̺oŋʌ	t̺ o ŋ ʌ	68
8568	Brpak2 (Ghale)	Ghale-Gurung	189.	to sit	to sit	t̺unʌ	t̺unʌ	t̺ u n ʌ	68
8569	Laprak	Ghale-Gurung	189.	to sit	to sit	t̺ũbʌ	t̺ũbʌ	t̺ ũ b ʌ	68
8570	Gumda	Ghale-Gurung	189.	to sit	to sit	t̺ʌŋ	t̺ʌŋ	t̺ ʌ ŋ	68
9610	Sirubari	Gurung	189.	to sit	to sit	ṭiba	ṭiba	ṭ i b a	79
9611	Pokhara	Gurung	189.	to sit	to sit	khũba	khũba	kh ũ b a	79
9612	Sikles	Gurung	189.	to sit	to sit	kũba	kũba	k ũ b a	79
9613	Khasur	Gurung	189.	to sit	to sit	kuba	kuba	k u b a	79
9614	Bhujung	Gurung	189.	to sit	to sit	ṭiba	ṭiba	ṭ i b a	79
10649	Sikri	Jirel	189.	to sit	to sit	detap / dettsja	detap	d e t a p	89
10650	Sikri	Jirel	189.	to sit	to sit	detap / dettsja	dettsja	d e t ts j a	89
10651	Kharoban	Jirel	189.	to sit	to sit	detala	detala	d e t a l a	89
10652	Chhetrapa	Jirel	189.	to sit	to sit	detala	detala	d e t a l a	89
10653	Yarsa	Jirel	189.	to sit	to sit	de	de	d e	89
91	Santang	Athpahariya	19.	skin	skin	wowa	wowa	w o w a	101
92	Tekunala	Athpahariya	19.	skin	skin	howa	howa	h o w a	101
93	Guthitar	Athpahariya	19.	skin	skin	həuwa	həuwa	h əu w a	101
94	Khalde	Athpahariya	19.	skin	skin	tshala	tshala	tsh a l a	101
95	Hatiya /Dhan kuta Bazaar	Athpahariya	19.	skin	skin	wowa	wowa	w o w a	101
1144	Khoku, Dhankuta	Bantawa	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	138
1145	Lungin (Hatuwa)	Bantawa	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	138
1146	Thidingkha, (Amchok)	Bantawa	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	138
1147	Timma, Rimchim	Bantawa	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	138
1148	Okhre, Khena	Bantawa	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	138
2182	Belhara	Belhare	19.	skin	skin	hǝʔwa	hǝʔwa	h ǝ ʔ w a	87
2183	Piple	Belhare	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	87
2184	Guthitar	Belhare	19.	skin	skin	həuwa	həuwa	h əu w a	87
2185	Rudra bari	Belhare	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	87
3040	Hadunge	Chamling	19.	skin	skin	bokhim	bokhim	b o kh i m	94
3041	Halesi	Chamling	19.	skin	skin	bokhim	bokhim	b o kh i m	94
3042	Ratanchha	Chamling	19.	skin	skin	ɦuljapa	ɦuljapa	ɦ u l j a p a	94
3043	Balamta	Chamling	19.	skin	skin	bokhim	bokhim	b o kh i m	94
3044	Aaptar	Chamling	19.	skin	skin	bokhim	bokhim	b o kh i m	94
4087	Chaudhari Tole	Chintang	19.	skin	skin	chala	chala	ch a l a	127
4088	Mulgaun	Chintang	19.	skin	skin	chala	chala	ch a l a	127
4089	Nangchhuwa	Chintang	19.	skin	skin	chala	chala	ch a l a	127
4090	Mangthana	Chintang	19.	skin	skin	chala	chala	ch a l a	127
4091	Chambak	Chintang	19.	skin	skin	chala	chala	ch a l a	127
5689	Barbhanjyang	Chulung	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	120
5690	Gairi	Chulung	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	120
5691	Pakha	Chulung	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	120
5692	Pokla	Chulung	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	120
5693	Suke-ahal	Chulung	19.	skin	skin	hoʔwa	hoʔwa	h o ʔ w a	120
6060	Dhimal West	Dhimal	19.	skin	skin	dʰale	dʰale	dʰ a l e	93
6061	Dhimal East	Dhimal	19.	skin	skin	tsamra	tsamra	ts a m r a	93
6536	Bartole	Dulung	19.	skin	skin	tsʌm	tsʌm	ts ʌ m	89
6537	Dandatole	Dulung	19.	skin	skin	tshaja	tshaja	tsh a j a	89
6538	Tharpu	Dulung	19.	skin	skin	tsala	tsala	ts a l a	89
6539	Chaukibari	Dulung	19.	skin	skin	ɦoɂn	ɦoɂn	ɦ o ɂ n	89
6540	Bastim	Dulung	19.	skin	skin	ɦoɂn	ɦoɂn	ɦ o ɂ n	89
7600	Mandre	Ghale-Gurung	19.	skin	skin	khusʌ	khusʌ	kh u s ʌ	62
7601	Barpak1	Ghale-Gurung	19.	skin	skin	khusjʌ	khusjʌ	kh u s j ʌ	62
7602	Brpak2 (Ghale)	Ghale-Gurung	19.	skin	skin	khudzja	khudzja	kh u dz j a	62
7603	Laprak	Ghale-Gurung	19.	skin	skin	khusjʌ	khusjʌ	kh u s j ʌ	62
7604	Gumda	Ghale-Gurung	19.	skin	skin	khusjʌ	khusjʌ	kh u s j ʌ	62
8767	Sirubari	Gurung	19.	skin	skin	tibi	tibi	t i b i	74
8768	Pokhara	Gurung	19.	skin	skin	ti:	ti:	t i:	74
8769	Sikles	Gurung	19.	skin	skin	tibi	tibi	t i b i	74
8770	Khasur	Gurung	19.	skin	skin	ṭibli	ṭibli	ṭ i b l i	74
9808	Sikri	Jirel	19.	skin	skin	kokten	kokten	k o k t e n	80
9809	Kharoban	Jirel	19.	skin	skin	kokten	kokten	k o k t e n	80
9810	Chhetrapa	Jirel	19.	skin	skin	kokten	kokten	k o k t e n	80
9811	Yarsa	Jirel	19.	skin	skin	kokten	kokten	k o k t e n	80
949	Santang	Athpahariya	190.	to give	to give	piwak	piwak	p i w a k	104
950	Tekunala	Athpahariya	190.	to give	to give	piru	piru	p i r u	104
951	Guthitar	Athpahariya	190.	to give	to give	piɖu	piɖu	p i ɖ u	104
952	Khalde	Athpahariya	190.	to give	to give	pima	pima	p i m a	104
953	Hatiya /Dhan kuta Bazaar	Athpahariya	190.	to give	to give	pima	pima	p i m a	104
2005	Khoku, Dhankuta	Bantawa	190.	to give	to give	pɨma	pɨma	p ɨ m a	146
2006	Lungin (Hatuwa)	Bantawa	190.	to give	to give	pɨma	pɨma	p ɨ m a	146
2007	Thidingkha, (Amchok)	Bantawa	190.	to give	to give	pəma	pəma	p ə m a	146
2008	Timma, Rimchim	Bantawa	190.	to give	to give	pɨma	pɨma	p ɨ m a	146
2009	Okhre, Khena	Bantawa	190.	to give	to give	pəma	pəma	p ə m a	146
2866	Belhara	Belhare	190.	to give	to give	ti:ma	ti:ma	t i: m a	92
2867	Piple	Belhare	190.	to give	to give	piru	piru	p i r u	92
2868	Guthitar	Belhare	190.	to give	to give	piru	piru	p i r u	92
2869	Rudra bari	Belhare	190.	to give	to give	piru	piru	p i r u	92
3892	Hadunge	Chamling	190.	to give	to give	ima	ima	i m a	99
3893	Halesi	Chamling	190.	to give	to give	ima	ima	i m a	99
3894	Ratanchha	Chamling	190.	to give	to give	ima	ima	i m a	99
3895	Balamta	Chamling	190.	to give	to give	ima	ima	i m a	99
3896	Aaptar	Chamling	190.	to give	to give	ima	ima	i m a	99
4949	Chaudhari Tole	Chintang	190.	to give	to give	pima	pima	p i m a	132
4950	Mulgaun	Chintang	190.	to give	to give	piḍa	piḍa	p i ḍ a	132
4951	Nangchhuwa	Chintang	190.	to give	to give	pima	pima	p i m a	132
4952	Mangthana	Chintang	190.	to give	to give	piḍa	piḍa	p i ḍ a	132
4953	Chambak	Chintang	190.	to give	to give	piḍa	piḍa	p i ḍ a	132
5829	Barbhanjyang	Chulung	190.	to give	to give	pima	pima	p i m a	121
5830	Gairi	Chulung	190.	to give	to give	pima	pima	p i m a	121
5831	Pakha	Chulung	190.	to give	to give	pima	pima	p i m a	121
5832	Pokla	Chulung	190.	to give	to give	pima	pima	p i m a	121
5833	Suke-ahal	Chulung	190.	to give	to give	pima	pima	p i m a	121
6404	Dhimal West	Dhimal	190.	to give	to give	pili	pili	p i l i	97
6405	Dhimal East	Dhimal	190.	to give	to give	pili	pili	p i l i	97
7394	Bartole	Dulung	190.	to give	to give	pima	pima	p i m a	93
7395	Dandatole	Dulung	190.	to give	to give	pima	pima	p i m a	93
7396	Tharpu	Dulung	190.	to give	to give	pima	pima	p i m a	93
7397	Chaukibari	Dulung	190.	to give	to give	ɦuɂima	ɦuɂima	ɦ u ɂ i m a	93
7398	Bastim	Dulung	190.	to give	to give	pimʌ	pimʌ	p i m ʌ	93
8571	Mandre	Ghale-Gurung	190.	to give	to give	pin	pin	p i n	68
8572	Barpak1	Ghale-Gurung	190.	to give	to give	pinʌ	pinʌ	p i n ʌ	68
8573	Brpak2 (Ghale)	Ghale-Gurung	190.	to give	to give	pin	pin	p i n	68
8574	Laprak	Ghale-Gurung	190.	to give	to give	mibʌ	mibʌ	m i b ʌ	68
8575	Gumda	Ghale-Gurung	190.	to give	to give	mi	mi	m i	68
9615	Sirubari	Gurung	190.	to give	to give	binba	binba	b i n b a	79
9616	Pokhara	Gurung	190.	to give	to give	bhiba	bhiba	bh i b a	79
9617	Sikles	Gurung	190.	to give	to give	piba	piba	p i b a	79
9618	Khasur	Gurung	190.	to give	to give	pĩba	pĩba	p ĩ b a	79
9619	Bhujung	Gurung	190.	to give	to give	piba	piba	p i b a	79
10654	Sikri	Jirel	190.	to give	to give	bindap/ tersja	bindap	b i n d a p	89
10655	Sikri	Jirel	190.	to give	to give	bindap/ tersja	tersja	t e rs j a	89
10656	Kharoban	Jirel	190.	to give	to give	terala	terala	t e r a l a	89
10657	Chhetrapa	Jirel	190.	to give	to give	terala	terala	t e r a l a	89
10658	Yarsa	Jirel	190.	to give	to give	ter	ter	t e r	89
954	Santang	Athpahariya	191.	to burn	to burn	udak	udak	u d a k	104
955	Tekunala	Athpahariya	191.	to burn	to burn	mamana	mamana	m a m a n a	104
956	Guthitar	Athpahariya	191.	to burn	to burn	nimetuk	nimetuk	n i m e t u k	104
957	Khalde	Athpahariya	191.	to burn	to burn	makma	makma	m a k m a	104
958	Hatiya /Dhan kuta Bazaar	Athpahariya	191.	to burn	to burn	uma	uma	u m a	104
2010	Khoku, Dhankuta	Bantawa	191.	to burn	to burn	homa	homa	h o m a	146
2011	Lungin (Hatuwa)	Bantawa	191.	to burn	to burn	homa	homa	h o m a	146
2012	Thidingkha, (Amchok)	Bantawa	191.	to burn	to burn	homa	homa	h o m a	146
2013	Timma, Rimchim	Bantawa	191.	to burn	to burn	hətma	hətma	h ə t m a	146
2014	Okhre, Khena	Bantawa	191.	to burn	to burn	hɨṭma	hɨṭma	h ɨ ṭ m a	146
2870	Belhara	Belhare	191.	to burn	to burn	uma	uma	u m a	92
2871	Piple	Belhare	191.	to burn	to burn	uru	uru	u r u	92
2872	Guthitar	Belhare	191.	to burn	to burn	nimetuk	nimetuk	n i m e t u k	92
2873	Rudra bari	Belhare	191.	to burn	to burn	uma	uma	u m a	92
3897	Hadunge	Chamling	191.	to burn	to burn	ɦuima	ɦuima	ɦ ui m a	99
3898	Halesi	Chamling	191.	to burn	to burn	ɦuima	ɦuima	ɦ ui m a	99
3899	Ratanchha	Chamling	191.	to burn	to burn	ɦuima	ɦuima	ɦ ui m a	99
3900	Balamta	Chamling	191.	to burn	to burn	ɦuima	ɦuima	ɦ ui m a	99
3901	Aaptar	Chamling	191.	to burn	to burn	ɦuima	ɦuima	ɦ ui m a	99
4954	Chaudhari Tole	Chintang	191.	to burn	to burn	huima	huima	h ui m a	132
4955	Mulgaun	Chintang	191.	to burn	to burn	huima	huima	h ui m a	132
4956	Nangchhuwa	Chintang	191.	to burn	to burn	huima	huima	h ui m a	132
4957	Mangthana	Chintang	191.	to burn	to burn	huima	huima	h ui m a	132
4958	Chambak	Chintang	191.	to burn	to burn	huima	huima	h ui m a	132
5154	Barbhanjyang	Chulung	191.	burn	to burn	hutma	hutma	h u t m a	116
5155	Gairi	Chulung	191.	burn	to burn	hutma	hutma	h u t m a	116
5156	Pakha	Chulung	191.	burn	to burn	hutma	hutma	h u t m a	116
5157	Pokla	Chulung	191.	burn	to burn	hutma	hutma	h u t m a	116
5158	Suke-ahal	Chulung	191.	burn	to burn	hutma	hutma	h u t m a	116
6406	Dhimal West	Dhimal	191.	to burn	to burn	oʔpali	oʔpali	o ʔ p a l i	97
6407	Dhimal East	Dhimal	191.	to burn	to burn	oʔhi	oʔhi	o ʔh i	97
7399	Bartole	Dulung	191.	to burn	to burn	ɦut̺ma	ɦut̺ma	ɦ u t̺ m a	93
7400	Dandatole	Dulung	191.	to burn	to burn	ɦut̺ma	ɦut̺ma	ɦ u t̺ m a	93
7401	Tharpu	Dulung	191.	to burn	to burn	ɦut̺ma	ɦut̺ma	ɦ u t̺ m a	93
7402	Chaukibari	Dulung	191.	to burn	to burn	sima	sima	s i m a	93
7403	Bastim	Dulung	191.	to burn	to burn	ɦuit̺mʌ	ɦuit̺mʌ	ɦ ui t̺ m ʌ	93
8576	Mandre	Ghale-Gurung	191.	to burn	to burn	thwabi	thwabi	th w a b i	68
8577	Barpak1	Ghale-Gurung	191.	to burn	to burn	t̺hwʌ	t̺hwʌ	t̺h w ʌ	68
8578	Brpak2 (Ghale)	Ghale-Gurung	191.	to burn	to burn	phunʌ	phunʌ	ph u n ʌ	68
8579	Laprak	Ghale-Gurung	191.	to burn	to burn	phunbʌ	phunbʌ	ph u n b ʌ	68
8580	Gumda	Ghale-Gurung	191.	to burn	to burn	khun/phʌ	khun	kh u n	68
8581	Gumda	Ghale-Gurung	191.	to burn	to burn	khun/phʌ	phʌ	ph ʌ	68
9620	Sirubari	Gurung	191.	to burn	to burn	tuiba	tuiba	t ui b a	79
9621	Pokhara	Gurung	191.	to burn	to burn	ŋiba	ŋiba	ŋ i b a	79
9622	Sikles	Gurung	191.	to burn	to burn	ŋiba	ŋiba	ŋ i b a	79
9623	Khasur	Gurung	191.	to burn	to burn	khoba	khoba	kh o b a	79
9624	Bhujung	Gurung	191.	to burn	to burn	khroba	khroba	kh r o b a	79
10659	Sikri	Jirel	191.	to burn	to burn	dzhibakabap /sektsja	dzhibakabap	dzh i b a k a b a p	89
10660	Sikri	Jirel	191.	to burn	to burn	dzhibakabap /sektsja	sektsja	s e k ts j a	89
10661	Kharoban	Jirel	191.	to burn	to burn	sekpala /dzibala	sekpala	s e k p a l a	89
10662	Kharoban	Jirel	191.	to burn	to burn	sekpala /dzibala	dzibala	dz i b a l a	89
10663	Chhetrapa	Jirel	191.	to burn	to burn	sekpala	sekpala	s e k p a l a	89
10664	Yarsa	Jirel	191.	to burn	to burn	sek	sek	s e k	89
959	Santang	Athpahariya	192.	to die	to die	siya	siya	s iya	104
960	Tekunala	Athpahariya	192.	to die	to die	simmana	simmana	s i mm a n a	104
961	Guthitar	Athpahariya	192.	to die	to die	siyara	siyara	s iya r a	104
962	Khalde	Athpahariya	192.	to die	to die	sima	sima	s i m a	104
963	Hatiya /Dhan kuta Bazaar	Athpahariya	192.	to die	to die	sima	sima	s i m a	104
2015	Khoku, Dhankuta	Bantawa	192.	to die	to die	sɨma	sɨma	s ɨ m a	146
2016	Lungin (Hatuwa)	Bantawa	192.	to die	to die	sɨma	sɨma	s ɨ m a	146
2017	Thidingkha, (Amchok)	Bantawa	192.	to die	to die	səma	səma	s ə m a	146
2018	Timma, Rimchim	Bantawa	192.	to die	to die	sɨma	sɨma	s ɨ m a	146
2019	Okhre, Khena	Bantawa	192.	to die	to die	səma	səma	s ə m a	146
2874	Belhara	Belhare	192.	to die	to die	sima	sima	s i m a	92
2875	Piple	Belhare	192.	to die	to die	siyare	siyare	s iya r e	92
2876	Guthitar	Belhare	192.	to die	to die	siyara	siyara	s iya r a	92
2877	Rudra bari	Belhare	192.	to die	to die	sima	sima	s i m a	92
3902	Hadunge	Chamling	192.	to die	to die	sima	sima	s i m a	99
3903	Halesi	Chamling	192.	to die	to die	sima	sima	s i m a	99
3904	Ratanchha	Chamling	192.	to die	to die	sima	sima	s i m a	99
3905	Balamta	Chamling	192.	to die	to die	sima	sima	s i m a	99
3906	Aaptar	Chamling	192.	to die	to die	sima	sima	s i m a	99
4959	Chaudhari Tole	Chintang	192.	to die	to die	sima	sima	s i m a	132
4960	Mulgaun	Chintang	192.	to die	to die	sima	sima	s i m a	132
4961	Nangchhuwa	Chintang	192.	to die	to die	sima	sima	s i m a	132
4962	Mangthana	Chintang	192.	to die	to die	sima	sima	s i m a	132
4963	Chambak	Chintang	192.	to die	to die	sima	sima	s i m a	132
5809	Barbhanjyang	Chulung	192.	to die	to die	sima	sima	s i m a	120
5810	Gairi	Chulung	192.	to die	to die	sima	sima	s i m a	120
5811	Pakha	Chulung	192.	to die	to die	sima	sima	s i m a	120
5812	Pokla	Chulung	192.	to die	to die	sima	sima	s i m a	120
5813	Suke-ahal	Chulung	192.	to die	to die	sima	sima	s i m a	120
6408	Dhimal West	Dhimal	192.	to die	to die	sili	sili	s i l i	97
6409	Dhimal East	Dhimal	192.	to die	to die	sili	sili	s i l i	97
7404	Bartole	Dulung	192.	to die	to die	sima	sima	s i m a	93
7405	Dandatole	Dulung	192.	to die	to die	siṭma	siṭma	s i ṭ m a	93
7406	Tharpu	Dulung	192.	to die	to die	sima	sima	s i m a	93
7407	Chaukibari	Dulung	192.	to die	to die	seɂtma	seɂtma	s e ɂ t m a	93
7408	Bastim	Dulung	192.	to die	to die	simʌ	simʌ	s i m ʌ	93
8582	Mandre	Ghale-Gurung	192.	to die	to die	sibʌ	sibʌ	s i b ʌ	68
8583	Barpak1	Ghale-Gurung	192.	to die	to die	sibʌ	sibʌ	s i b ʌ	68
8584	Brpak2 (Ghale)	Ghale-Gurung	192.	to die	to die	sibʌ	sibʌ	s i b ʌ	68
8585	Laprak	Ghale-Gurung	192.	to die	to die	sibʌbʌ	sibʌbʌ	s i b ʌ b ʌ	68
8586	Gumda	Ghale-Gurung	192.	to die	to die	sibʌ	sibʌ	s i b ʌ	68
9625	Sirubari	Gurung	192.	to die	to die	sĩba	sĩba	s ĩ b a	79
9626	Pokhara	Gurung	192.	to die	to die	siba	siba	s i b a	79
9627	Sikles	Gurung	192.	to die	to die	siba	siba	s i b a	79
9628	Khasur	Gurung	192.	to die	to die	sjaba	sjaba	s j a b a	79
9629	Bhujung	Gurung	192.	to die	to die	siba	siba	s i b a	79
10665	Sikri	Jirel	192.	to die	to die	situŋ /sitsja	situŋ	s i t u ŋ	89
10666	Sikri	Jirel	192.	to die	to die	situŋ /sitsja	sitsja	s i ts j a	89
10667	Kharoban	Jirel	192.	to die	to die	sjapla /sjotala	sjapla	s j a p l a	89
10668	Kharoban	Jirel	192.	to die	to die	sjapla /sjotala	sjotala	s j o t a l a	89
10669	Chhetrapa	Jirel	192.	to die	to die	sjapla	sjapla	s j a p l a	89
10670	Yarsa	Jirel	192.	to die	to die	si	si	s i	89
964	Santang	Athpahariya	193.	to kill	to kill	seduse	seduse	s e d u s e	104
965	Tekunala	Athpahariya	193.	to kill	to kill	seru	seru	s e r u	104
966	Guthitar	Athpahariya	193.	to kill	to kill	seru	seru	s e r u	104
967	Khalde	Athpahariya	193.	to kill	to kill	sepmana	sepmana	s e p m a n a	104
968	Hatiya /Dhan kuta Bazaar	Athpahariya	193.	to kill	to kill	sepma	sepma	s e p m a	104
2020	Khoku, Dhankuta	Bantawa	193.	to kill	to kill	setma	setma	s e t m a	146
2021	Lungin (Hatuwa)	Bantawa	193.	to kill	to kill	setma	setma	s e t m a	146
2022	Thidingkha, (Amchok)	Bantawa	193.	to kill	to kill	setma	setma	s e t m a	146
2023	Timma, Rimchim	Bantawa	193.	to kill	to kill	setma	setma	s e t m a	146
2024	Okhre, Khena	Bantawa	193.	to kill	to kill	setma	setma	s e t m a	146
2878	Belhara	Belhare	193.	to kill	to kill	setma	setma	s e t m a	93
2879	Piple	Belhare	193.	to kill	to kill	seru	seru	s e r u	93
2880	Guthitar	Belhare	193.	to kill	to kill	seru	seru	s e r u	93
2881	Rudra bari	Belhare	193.	to kill	to kill	seʈma	seʈma	s e ʈ m a	93
3907	Hadunge	Chamling	193.	to kill	to kill	sʌima	sʌima	s ʌi m a	99
3908	Halesi	Chamling	193.	to kill	to kill	sʌima	sʌima	s ʌi m a	99
3909	Ratanchha	Chamling	193.	to kill	to kill	sʌima	sʌima	s ʌi m a	99
3910	Balamta	Chamling	193.	to kill	to kill	sʌima	sʌima	s ʌi m a	99
3911	Aaptar	Chamling	193.	to kill	to kill	sʌima	sʌima	s ʌi m a	99
4964	Chaudhari Tole	Chintang	193.	to kill	to kill	seiʔma	seiʔma	s ei ʔ m a	132
4965	Mulgaun	Chintang	193.	to kill	to kill	seiʔma	seiʔma	s ei ʔ m a	132
4966	Nangchhuwa	Chintang	193.	to kill	to kill	seiʔma	seiʔma	s ei ʔ m a	132
4967	Mangthana	Chintang	193.	to kill	to kill	seiʔma	seiʔma	s ei ʔ m a	132
4968	Chambak	Chintang	193.	to kill	to kill	seiʔma	seiʔma	s ei ʔ m a	132
5844	Barbhanjyang	Chulung	193.	to kill	to kill	setma	setma	s e t m a	121
5845	Gairi	Chulung	193.	to kill	to kill	setma	setma	s e t m a	121
5846	Pakha	Chulung	193.	to kill	to kill	setma	setma	s e t m a	121
5847	Pokla	Chulung	193.	to kill	to kill	setma	setma	s e t m a	121
5848	Suke-ahal	Chulung	193.	to kill	to kill	setma	setma	s e t m a	121
6410	Dhimal West	Dhimal	193.	to kill	to kill	seʔli	seʔli	s e ʔ l i	98
6411	Dhimal East	Dhimal	193.	to kill	to kill	seʔli	seʔli	s e ʔ l i	98
7409	Bartole	Dulung	193.	to kill	to kill	set̺ma	set̺ma	s e t̺ m a	93
7410	Dandatole	Dulung	193.	to kill	to kill	set̺ma	set̺ma	s e t̺ m a	93
7411	Tharpu	Dulung	193.	to kill	to kill	seɂt̺ma	seɂt̺ma	s e ɂ t̺ m a	93
7412	Chaukibari	Dulung	193.	to kill	to kill	penma	penma	p e n m a	93
7413	Bastim	Dulung	193.	to kill	to kill	seɂt̺mʌ	seɂt̺mʌ	s e ɂ t̺ m ʌ	93
8587	Mandre	Ghale-Gurung	193.	to kill	to kill	se	se	s e	68
8588	Barpak1	Ghale-Gurung	193.	to kill	to kill	sjebʌ	sjebʌ	s j e b ʌ	68
8589	Brpak2 (Ghale)	Ghale-Gurung	193.	to kill	to kill	sje/sɛ/sɛkkʌ	sje	s j e	68
8590	Brpak2 (Ghale)	Ghale-Gurung	193.	to kill	to kill	sje/sɛ/sɛkkʌ	sɛ	s ɛ	68
8591	Brpak2 (Ghale)	Ghale-Gurung	193.	to kill	to kill	sje/sɛ/sɛkkʌ	sɛkkʌ	s ɛ kk ʌ	68
8592	Laprak	Ghale-Gurung	193.	to kill	to kill	sjappʌ/sebʌ	sjappʌ	s j a pp ʌ	68
8593	Laprak	Ghale-Gurung	193.	to kill	to kill	sjappʌ/sebʌ	sebʌ	s e b ʌ	68
8594	Gumda	Ghale-Gurung	193.	to kill	to kill	sjapʌ	sjapʌ	s j a p ʌ	68
9630	Sirubari	Gurung	193.	to kill	to kill	sʌiba	sʌiba	s ʌi b a	79
9631	Pokhara	Gurung	193.	to kill	to kill	seba	seba	s e b a	79
9632	Sikles	Gurung	193.	to kill	to kill	sjeba	sjeba	s j e b a	79
9633	Khasur	Gurung	193.	to kill	to kill	sẽba	sẽba	s ẽ b a	79
9634	Bhujung	Gurung	193.	to kill	to kill	sʌiba	sʌiba	s ʌi b a	79
10671	Sikri	Jirel	193.	to kill	to kill	setap/ settsja	setap	s e t a p	89
10672	Sikri	Jirel	193.	to kill	to kill	setap/ settsja	settsja	s e t ts j a	89
10673	Kharoban	Jirel	193.	to kill	to kill	setala	setala	s e t a l a	89
10674	Chhetrapa	Jirel	193.	to kill	to kill	setala	setala	s e t a l a	89
10675	Yarsa	Jirel	193.	to kill	to kill	set	set	s e t	89
969	Santang	Athpahariya	194.	to fly	to fly	peya	peya	p eya	104
970	Tekunala	Athpahariya	194.	to fly	to fly	pemana	pemana	p e m a n a	104
971	Guthitar	Athpahariya	194.	to fly	to fly	pesa	pesa	p e s a	104
972	Khalde	Athpahariya	194.	to fly	to fly	pemana	pemana	p e m a n a	104
973	Hatiya /Dhan kuta Bazaar	Athpahariya	194.	to fly	to fly	pema	pema	p e m a	104
2025	Khoku, Dhankuta	Bantawa	194.	to fly	to fly	pejima	pejima	p e j i m a	146
2026	Lungin (Hatuwa)	Bantawa	194.	to fly	to fly	pima	pima	p i m a	146
2027	Thidingkha, (Amchok)	Bantawa	194.	to fly	to fly	penma	penma	p e n m a	146
2028	Timma, Rimchim	Bantawa	194.	to fly	to fly	penma	penma	p e n m a	146
2029	Okhre, Khena	Bantawa	194.	to fly	to fly	pinma	pinma	p i n m a	146
2882	Belhara	Belhare	194.	to fly	to fly	pema	pema	p e m a	93
2883	Piple	Belhare	194.	to fly	to fly	peʔt	peʔt	p e ʔ t	93
2884	Guthitar	Belhare	194.	to fly	to fly	pesa	pesa	p e s a	93
2885	Rudra bari	Belhare	194.	to fly	to fly	pema	pema	p e m a	93
3912	Hadunge	Chamling	194.	to fly	to fly	perma	perma	p e r m a	99
3913	Halesi	Chamling	194.	to fly	to fly	perma	perma	p e r m a	99
3914	Ratanchha	Chamling	194.	to fly	to fly	perma	perma	p e r m a	99
3915	Balamta	Chamling	194.	to fly	to fly	perma	perma	p e r m a	99
3916	Aaptar	Chamling	194.	to fly	to fly	perma	perma	p e r m a	99
4969	Chaudhari Tole	Chintang	194.	to fly	to fly	peima	peima	p ei m a	132
4970	Mulgaun	Chintang	194.	to fly	to fly	peima	peima	p ei m a	132
4971	Nangchhuwa	Chintang	194.	to fly	to fly	peima	peima	p ei m a	132
4972	Mangthana	Chintang	194.	to fly	to fly	peima	peima	p ei m a	132
